,depth_ask_price_1,depth_ask_price_10,depth_ask_price_11,depth_ask_price_12,depth_ask_price_13,depth_ask_price_14,depth_ask_price_15,depth_ask_price_16,depth_ask_price_17,depth_ask_price_18,depth_ask_price_19,depth_ask_price_2,depth_ask_price_20,depth_ask_price_3,depth_ask_price_4,depth_ask_price_5,depth_ask_price_6,depth_ask_price_7,depth_ask_price_8,depth_ask_price_9,depth_ask_quantity_1,depth_ask_quantity_10,depth_ask_quantity_11,depth_ask_quantity_12,depth_ask_quantity_13,depth_ask_quantity_14,depth_ask_quantity_15,depth_ask_quantity_16,depth_ask_quantity_17,depth_ask_quantity_18,depth_ask_quantity_19,depth_ask_quantity_2,depth_ask_quantity_20,depth_ask_quantity_3,depth_ask_quantity_4,depth_ask_quantity_5,depth_ask_quantity_6,depth_ask_quantity_7,depth_ask_quantity_8,depth_ask_quantity_9,depth_bid_price_1,depth_bid_price_10,depth_bid_price_11,depth_bid_price_12,depth_bid_price_13,depth_bid_price_14,depth_bid_price_15,depth_bid_price_16,depth_bid_price_17,depth_bid_price_18,depth_bid_price_19,depth_bid_price_2,depth_bid_price_20,depth_bid_price_3,depth_bid_price_4,depth_bid_price_5,depth_bid_price_6,depth_bid_price_7,depth_bid_price_8,depth_bid_price_9,depth_bid_quantity_1,depth_bid_quantity_10,depth_bid_quantity_11,depth_bid_quantity_12,depth_bid_quantity_13,depth_bid_quantity_14,depth_bid_quantity_15,depth_bid_quantity_16,depth_bid_quantity_17,depth_bid_quantity_18,depth_bid_quantity_19,depth_bid_quantity_2,depth_bid_quantity_20,depth_bid_quantity_3,depth_bid_quantity_4,depth_bid_quantity_5,depth_bid_quantity_6,depth_bid_quantity_7,depth_bid_quantity_8,depth_bid_quantity_9,kline_base_volume,kline_close_price,kline_high_price,kline_low_price,kline_open_price,kline_quote_volume,kline_taker_base_volume,kline_taker_quote_volume,kline_time_since_update,kline_trade_number,kline_update_time
2020-04-02 15:28:18.601978,6696.23,6697.14,6697.15,6697.42,6697.44,6697.77,6697.89,6697.91,6697.98,6698.0,6698.4,6696.56,6698.54,6696.57,6696.73,6696.74,6696.76,6696.8,6697.12,6697.13,0.846172,0.013502,0.02562,0.087511,0.353162,0.086682,0.139951,0.020115,0.002255,0.660248,0.031328,0.256704,0.003544,0.003689,0.567076,2.17499,4.0,4.0,2.035616,0.105304,6695.89,6693.18,6693.17,6693.15,6693.1,6693.08,6693.0,6692.99,6692.98,6692.44,6692.43,6695.53,6692.41,6695.31,6695.3,6694.0,6693.87,6693.83,6693.79,6693.77,0.143219,1.000074,0.2,0.069135,0.525025,0.44372,0.196247,0.189413,0.026542,0.777405,0.498298,0.003909,0.224032,0.238371,0.002986,0.03,1.000045,0.499955,0.0425,0.312489,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,18601.2119140625,333.0,1585830479999.0
2020-04-02 15:28:19.740579,6695.84,6697.12,6697.13,6697.14,6697.15,6697.42,6697.72,6697.77,6697.91,6697.98,6698.0,6695.87,6698.24,6695.98,6695.99,6696.21,6696.22,6696.23,6696.63,6696.76,0.003492,2.035616,0.105304,0.013502,0.02562,0.087511,0.22407,0.086682,0.020115,0.002255,0.660248,0.43688,0.25,0.127391,0.051152,0.004222,0.139951,0.786052,0.29994,4.0,6694.74,6693.15,6693.1,6693.08,6693.0,6692.99,6692.98,6692.51,6692.46,6692.43,6692.37,6694.25,6692.23,6694.24,6694.23,6694.06,6694.02,6694.01,6693.79,6693.18,0.004501,0.069135,0.525025,0.44372,0.196247,0.189413,0.026542,1.000012,0.512489,0.498298,0.055,0.186562,0.54805,0.202809,0.002986,0.212134,0.109998,0.099148,0.0425,1.000074,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,19738.910888671875,333.0,1585830479999.0
2020-04-02 15:28:20.876009,6695.87,6697.42,6697.43,6697.7,6697.71,6697.72,6697.77,6697.79,6697.9,6697.91,6697.98,6696.21,6698.0,6696.23,6696.37,6697.11,6697.12,6697.13,6697.14,6697.15,0.135907,0.300269,0.300202,0.750709,0.139951,0.22407,0.086682,0.29994,0.087511,0.020115,0.002255,0.004222,0.660248,0.786052,0.003688,1.000045,2.035616,0.105304,0.013502,0.02562,6695.17,6694.28,6694.02,6694.0,6693.8,6693.79,6693.65,6693.25,6693.16,6693.15,6693.1,6694.94,6693.0,6694.93,6694.84,6694.83,6694.6,6694.59,6694.3,6694.29,0.003918,0.002986,0.109998,0.03,0.2,0.0425,0.300202,0.25,0.294,0.069135,0.525025,0.210903,0.196247,0.205832,0.005,4.0,0.312546,0.312489,0.501353,0.498298,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,20875.39892578125,333.0,1585830479999.0
2020-04-02 15:28:22.007601,6696.23,6697.71,6697.72,6697.77,6697.83,6697.91,6697.97,6697.98,6698.0,6698.4,6698.54,6696.51,6698.55,6697.03,6697.12,6697.13,6697.14,6697.15,6697.2,6697.7,0.745525,0.139951,0.22407,0.086682,0.29994,0.020115,0.662518,0.002255,0.660248,0.031328,0.003544,0.003805,0.017083,0.403096,2.035616,0.105304,0.013502,0.02562,0.002232,0.450716,6695.66,6694.86,6694.84,6694.83,6694.59,6694.29,6694.28,6694.03,6694.0,6693.82,6693.8,6695.51,6693.79,6695.5,6695.48,6695.46,6695.4,6695.31,6694.95,6694.94,2.0,0.035107,0.80701,4.0,0.312489,0.498298,0.002986,0.499955,0.03,0.13649,0.2,0.448012,0.0425,4.099148,0.005,0.003701,0.120923,0.198411,0.145114,0.109998,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,22006.622314453125,333.0,1585830479999.0
2020-04-02 15:28:23.168260,6696.22,6697.15,6697.2,6697.71,6697.77,6697.81,6697.91,6697.98,6698.0,6698.4,6698.54,6696.23,6698.55,6696.68,6696.7,6696.71,6697.03,6697.12,6697.13,6697.14,2.139755,0.02562,0.002232,0.139951,0.086682,0.300202,0.020115,0.002255,0.660248,0.031328,0.003544,0.625134,0.017083,0.00484,0.299987,0.29994,0.567035,2.035616,0.105304,0.013502,6695.73,6693.79,6693.16,6693.1,6693.0,6692.99,6692.98,6692.68,6692.57,6692.56,6692.44,6695.01,6692.37,6695.0,6694.94,6694.89,6694.86,6694.28,6693.83,6693.82,0.004583,0.0425,0.294,0.525025,0.196247,0.189413,0.026542,0.25,1.046776,0.00306,0.224035,0.420092,0.055,0.310051,0.109998,0.792048,0.035107,0.002986,0.179036,0.13649,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,23167.506103515625,333.0,1585830479999.0
2020-04-02 15:28:24.327980,6695.64,6697.12,6697.13,6697.14,6697.15,6697.2,6697.71,6697.77,6697.91,6697.98,6698.0,6695.86,6698.24,6695.87,6696.01,6696.21,6696.22,6696.23,6696.5,6697.03,2.0,2.035616,0.105304,0.013502,0.02562,0.002232,0.139951,0.086682,0.020115,0.002255,0.660248,0.123587,0.25,0.115178,0.003434,0.001777,2.115762,0.625134,0.065956,0.29994,6695.18,6693.11,6693.1,6693.0,6692.99,6692.98,6692.61,6692.6,6692.58,6692.45,6692.44,6695.0,6692.37,6694.86,6694.31,6694.29,6694.28,6693.83,6693.82,6693.79,0.003824,0.525045,0.525025,0.196247,0.189413,0.026542,0.708742,0.498298,0.210412,0.279043,0.224035,0.160423,0.055,0.035107,0.2,0.109998,0.002986,0.134019,0.13649,0.0425,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,24327.361328125,333.0,1585830479999.0
2020-04-02 15:28:25.468175,6695.87,6697.03,6697.12,6697.13,6697.14,6697.15,6697.2,6697.7,6697.71,6697.77,6697.91,6695.98,6697.98,6696.16,6696.17,6696.19,6696.21,6696.23,6696.5,6696.97,0.113209,0.29994,2.035616,0.105304,0.013502,0.02562,0.002232,0.189588,0.139951,0.086682,0.020115,0.004743,0.002255,0.126668,2.115762,2.115762,0.001777,0.625134,0.065956,0.300202,6695.26,6693.83,6693.82,6693.79,6693.3,6693.29,6693.11,6693.1,6693.0,6692.99,6692.98,6695.1,6692.63,6695.0,6694.94,6694.86,6694.35,6694.32,6694.31,6694.28,0.003084,0.134019,0.13649,0.0425,0.300255,0.300202,0.525079,0.525025,0.196247,0.189413,0.026542,0.139355,0.498338,0.160423,0.194319,0.035107,0.254055,0.210412,0.2,0.002986,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,25466.6533203125,333.0,1585830479999.0
2020-04-02 15:28:26.587958,6690.96,6692.78,6693.48,6693.85,6693.86,6693.93,6694.0,6694.17,6694.29,6694.6,6694.61,6691.6,6695.05,6691.93,6691.94,6692.02,6692.03,6692.24,6692.36,6692.6,1.996539,0.29994,0.005,4.5,4.0,0.0047,0.03,0.40697,4.025315,0.112063,0.2,0.003461,0.149438,0.002987,0.133639,0.522803,4.0,2.308239,0.403,0.303,6690.95,6688.76,6688.55,6688.54,6688.47,6688.26,6688.25,6687.88,6687.83,6687.62,6687.61,6690.14,6687.58,6690.13,6690.01,6690.0,6689.8,6689.28,6689.24,6688.8,0.00379,0.044851,0.309985,0.149414,0.16054,0.143715,0.143696,0.569483,0.569448,0.491415,0.299061,0.553041,0.192315,0.729401,0.078214,0.05881,0.015097,1.000033,1.813851,0.065261,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,26586.939453125,333.0,1585830479999.0
2020-04-02 15:28:27.708809,6690.05,6692.84,6693.4,6693.84,6693.85,6693.86,6693.93,6694.1,6694.16,6694.17,6694.29,6690.29,6695.11,6691.59,6691.62,6691.99,6692.02,6692.03,6692.36,6692.78,0.408938,0.271497,0.149475,0.075499,4.5,4.0,0.0047,0.297,0.298768,0.40697,0.025315,0.189187,0.032784,0.200004,0.21848,1.000005,0.4,4.0,0.403,0.29994,6689.38,6688.18,6687.69,6687.61,6687.59,6687.34,6686.7,6686.43,6686.15,6686.06,6686.0,6689.3,6685.96,6688.88,6688.79,6688.77,6688.46,6688.44,6688.39,6688.29,0.69188,0.044855,0.265,0.265,0.109998,0.186476,0.499955,0.505298,0.279,0.25,0.03,0.004268,0.023097,0.060009,0.13253,4.0,0.05639,0.002989,4.0,1.67387,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,27706.948486328125,333.0,1585830479999.0
2020-04-02 15:28:28.839613,6690.01,6692.58,6692.59,6692.78,6692.84,6693.82,6693.83,6693.84,6693.85,6693.86,6693.93,6690.03,6694.1,6690.35,6691.53,6691.58,6691.62,6691.93,6692.0,6692.03,0.19333,0.14952,0.149496,0.29994,0.271497,0.24,0.112063,0.075499,4.5,4.0,0.0047,0.325806,0.297,0.004523,0.254026,0.069482,0.21848,1.000032,0.03,4.0,6689.67,6687.75,6687.62,6687.61,6687.34,6686.7,6686.51,6686.43,6686.15,6686.06,6685.96,6688.53,6685.84,6688.5,6688.46,6688.45,6688.4,6688.39,6688.0,6687.76,0.004479,0.303,0.265039,0.265,0.186476,0.499955,0.260747,0.505298,0.279,0.25,0.023097,0.166424,0.330518,0.002989,0.05639,0.109998,1.000037,4.0,0.03,0.303038,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,28838.50341796875,333.0,1585830479999.0
2020-04-02 15:28:29.960511,6688.85,6690.0,6690.03,6691.45,6691.62,6691.97,6692.0,6692.03,6692.04,6692.34,6692.71,6688.86,6692.77,6688.88,6689.25,6689.28,6689.83,6689.88,6689.91,6689.95,0.116393,0.023896,0.325806,0.149519,0.01848,0.02369,0.03,4.0,0.25,0.306,0.41097,0.192468,0.075499,0.00398,0.069482,0.069482,1.000094,0.139089,4.0,0.109997,6688.54,6686.01,6686.0,6685.96,6685.63,6685.58,6685.56,6685.3,6685.29,6685.17,6685.05,6687.82,6685.04,6687.61,6686.44,6686.43,6686.37,6686.22,6686.16,6686.15,0.002989,0.053165,0.03,0.023097,0.600033,0.499955,0.1,0.069556,0.069493,0.250098,1.000096,0.272256,0.330518,0.265,1.000093,0.007,1.046776,0.979087,0.7,0.279,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,29959.55859375,333.0,1585830479999.0
2020-04-02 15:28:31.088427,6688.55,6689.88,6689.91,6690.0,6690.17,6690.64,6691.44,6691.62,6691.69,6691.97,6691.99,6688.65,6692.03,6688.67,6688.77,6688.85,6688.88,6689.25,6689.26,6689.28,1.771093,0.029092,4.0,0.053896,0.300202,0.149544,0.075499,0.01848,0.126,0.02369,0.24,2.431018,4.0,0.260816,0.192694,0.2,0.00398,0.204881,0.135359,0.069482,6688.54,6685.56,6685.34,6685.29,6685.07,6685.04,6685.0,6684.9,6684.57,6684.56,6684.54,6687.81,6684.4,6687.62,6687.61,6686.43,6686.18,6686.17,6686.15,6685.57,0.002989,0.1,0.069509,0.069493,1.00003,0.023978,1.959462,0.126,0.876738,0.499955,0.376737,0.00499,0.298346,0.270718,0.265,0.007,0.38904,0.109998,0.279,0.100041,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,31087.740966796875,333.0,1585830479999.0
2020-04-02 15:28:32.251177,6688.48,6689.88,6690.0,6689.54,6689.55,6689.88,6689.99,6690.0,6690.05,6690.25,6690.26,6688.54,6690.53,6688.64,6688.78,6688.79,6688.81,6688.83,6689.28,6689.87,0.004473,0.029092,0.053896,0.300289,0.300202,0.029092,0.06544,0.053896,0.011456,0.240089,0.24,0.004299,0.25009,0.260816,0.269002,0.134692,2.63816,2.432002,0.069482,0.2,6687.61,6684.7,6684.59,6684.58,6684.54,6684.42,6684.39,6684.37,6684.21,6684.2,6684.13,6686.64,6684.12,6686.43,6685.63,6685.6,6685.56,6685.01,6685.0,6684.71,0.041588,0.09898,0.677022,0.300202,0.376737,1.000093,0.802955,0.298303,1.00008,0.148,0.151594,0.003925,0.678316,0.007,0.210077,0.109998,0.1,1.000016,1.959462,0.098997,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,32250.180419921875,333.0,1585830479999.0
2020-04-02 15:28:33.408223,6687.86,6689.99,6690.0,6690.05,6690.16,6690.26,6690.49,6690.54,6691.53,6691.54,6691.56,6688.19,6691.58,6688.54,6689.23,6689.26,6689.84,6689.85,6689.87,6689.88,0.260816,0.06544,0.053896,0.011456,0.069482,0.24,0.250013,0.25,0.555615,0.2,0.075499,0.004785,0.112063,0.004299,0.073587,0.073569,0.477807,0.224326,0.224373,0.029092,6687.85,6685.68,6685.61,6685.56,6685.0,6684.54,6684.39,6684.37,6684.22,6684.2,6684.12,6687.62,6684.07,6687.61,6687.5,6686.43,6686.0,6685.81,6685.7,6685.69,5.005,0.330518,0.109998,0.1,1.959462,0.046219,0.802955,0.298303,0.498298,0.148,0.678316,0.264742,0.388,4.041588,0.00499,0.007,0.03,0.288,0.6,0.151594,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,33407.865234375,333.0,1585830479999.0
2020-04-02 15:28:34.557495,6687.72,6689.85,6689.88,6690.0,6690.05,6690.78,6691.52,6691.58,6691.6,6691.62,6691.69,6688.35,6691.96,6688.36,6688.41,6688.78,6688.82,6688.86,6689.26,6689.84,0.00425,0.224326,0.029092,0.053896,0.011456,0.24,0.069482,0.112063,0.149553,0.01848,0.126,0.196303,2.672544,1.000064,4.0,2.413199,0.2,4.0,0.073569,0.075499,6687.16,6685.0,6684.54,6684.4,6684.39,6684.37,6684.24,6684.23,6684.2,6684.12,6684.07,6687.14,6684.04,6686.5,6686.49,6686.44,6686.43,6685.57,6685.56,6685.01,0.004623,1.959462,0.046219,1.000035,0.802955,0.298303,0.299641,0.151594,0.148,0.678316,0.388,0.00299,0.00297,0.132703,0.198139,0.109998,0.007,0.100033,0.1,1.000032,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,34556.632568359375,333.0,1585830479999.0
2020-04-02 15:28:35.706676,6686.46,6690.0,6690.05,6690.37,6690.38,6690.52,6690.53,6690.54,6690.76,6690.77,6690.78,6688.25,6691.54,6688.35,6689.06,6689.07,6689.25,6689.26,6689.88,6689.99,5e-06,0.053896,0.011456,0.297093,0.297,0.319486,0.069482,0.25,0.315594,0.075499,0.24,0.003696,0.480105,0.002989,0.193327,0.193314,0.073581,0.073569,0.029092,0.06536,6686.45,6684.72,6684.54,6684.39,6684.37,6684.23,6684.2,6684.12,6683.76,6683.59,6683.49,6686.43,6683.47,6686.12,6685.63,6685.57,6685.56,6685.07,6685.02,6685.0,4.344257,0.02608,0.046219,0.802955,0.298303,0.151594,0.148,0.678316,0.25,0.023767,0.404,0.007,0.30191,0.004399,0.210003,0.109998,0.1,0.539085,0.330518,1.959462,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,35705.945068359375,333.0,1585830479999.0
2020-04-02 15:28:36.836854,6686.46,6689.26,6689.74,6689.75,6689.88,6689.99,6690.0,6690.05,6690.14,6690.15,6690.42,6687.82,6690.49,6688.0,6688.3,6688.31,6688.35,6689.05,6689.14,6689.25,5e-06,0.073569,0.300256,0.300202,0.029092,0.06536,0.053896,0.011456,0.240056,0.24,0.200058,0.00347,0.2,0.2657,0.189199,0.19635,0.002989,0.250043,0.25,0.073581,6686.45,6685.18,6685.0,6684.72,6684.6,6684.59,6684.54,6684.47,6684.39,6684.37,6684.12,6686.43,6683.76,6686.18,6686.17,6686.12,6685.58,6685.57,6685.56,6685.19,4.178587,0.148096,1.959462,0.02608,0.151594,0.300202,0.046219,0.5,0.802955,0.298303,0.678316,0.007,0.25,0.138966,0.134512,0.004399,0.210043,0.109998,0.1,0.47866,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,36836.102294921875,333.0,1585830479999.0
2020-04-02 15:28:37.973391,6686.46,6689.22,6689.24,6689.26,6689.56,6689.88,6689.99,6690.0,6690.05,6690.14,6690.15,6687.61,6690.25,6687.94,6687.95,6688.0,6688.35,6688.53,6688.54,6689.21,5e-06,0.167107,0.2,0.073569,0.01876,0.029092,0.112063,0.053896,0.011456,0.240056,0.24,0.004902,0.149567,0.455965,0.190262,0.2657,0.002989,0.250076,0.25,0.424416,6686.43,6684.72,6684.62,6684.61,6684.6,6684.54,6684.4,6684.39,6684.37,6684.13,6684.12,6686.12,6683.78,6685.68,6685.67,6685.56,6685.22,6685.18,6685.01,6685.0,0.007,0.001645,0.697862,0.499955,0.151594,0.046219,0.601398,0.303,0.298303,0.678412,0.678316,0.004399,0.330518,0.140702,0.140701,0.1,0.148193,0.148096,1.000093,1.959462,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,37972.64990234375,333.0,1585830479999.0
2020-04-02 15:28:39.179690,6686.46,6689.21,6689.22,6689.24,6689.26,6689.37,6689.38,6689.55,6689.56,6689.61,6689.88,6687.59,6689.99,6687.99,6688.0,6688.35,6688.53,6688.54,6689.0,6689.01,5e-06,0.424416,0.167107,0.2,0.073569,0.240034,0.24,0.318988,0.01876,0.300202,0.029092,0.004019,0.112063,0.239035,0.2657,0.002989,0.250076,0.25,0.069507,0.069482,6686.45,6685.18,6685.01,6685.0,6684.73,6684.72,6684.61,6684.6,6684.54,6684.4,6684.39,6686.43,6684.37,6686.35,6686.25,6686.12,6685.57,6685.56,6685.21,6685.2,0.683609,0.148096,1.000038,1.964577,0.300241,0.300202,0.197853,0.151594,0.046219,0.498298,0.303,0.007,0.298303,0.345036,0.345036,0.004399,0.100036,0.1,0.478651,0.330518,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,39178.82080078125,333.0,1585830479999.0
2020-04-02 15:28:40.302906,6687.62,6688.7,6689.03,6689.04,6689.2,6689.21,6689.22,6689.26,6689.87,6689.88,6689.99,6687.86,6690.0,6687.87,6687.91,6687.99,6688.0,6688.65,6688.66,6688.68,0.069482,0.25,0.240089,0.24,0.291903,0.051201,0.167107,0.073569,0.329307,0.329294,0.112063,0.103004,0.053896,0.1,0.002989,0.265704,0.2657,0.674388,0.22436,0.2,6687.61,6685.57,6685.56,6685.25,6685.18,6685.13,6685.03,6685.0,6684.54,6684.4,6684.37,6687.44,6684.32,6687.34,6687.28,6686.46,6686.45,6686.43,6685.82,6685.81,0.016869,0.100071,0.1,0.148114,0.148096,0.151594,1.000027,1.964577,0.046219,0.79832,0.298303,0.345036,0.5,0.345036,0.004243,0.00299,0.196399,0.007,0.300214,0.300202,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,40298.929443359375,333.0,1585830479999.0
2020-04-02 15:28:41.460076,6688.0,6690.13,6690.14,6690.44,6690.45,6690.58,6690.63,6690.74,6690.75,6691.3,6691.33,6688.13,6691.37,6688.96,6689.2,6689.21,6689.88,6689.99,6690.0,6690.05,0.214334,0.250088,0.25,0.250093,0.25,0.069499,0.069482,0.298938,0.29892,0.417556,0.2,0.101622,0.217548,0.24,0.051204,0.051201,0.029092,0.065414,0.053896,0.011456,6687.78,6685.75,6685.57,6685.56,6685.21,6685.18,6685.01,6685.0,6684.55,6684.54,6684.51,6687.49,6684.22,6686.58,6686.51,6686.48,6686.47,6686.43,6685.78,6685.77,0.345036,0.5,0.100034,0.1,0.148144,0.148096,1.000032,1.964577,0.349265,0.046219,0.303,0.003424,0.149075,0.154613,0.00299,0.151594,0.109998,0.007,0.998323,0.998253,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,41458.5595703125,333.0,1585830479999.0
2020-04-02 15:28:42.607295,6688.41,6689.4,6689.41,6689.67,6689.68,6689.7,6689.88,6689.99,6690.0,6690.05,6690.31,6688.42,6690.32,6688.44,6688.46,6688.91,6688.94,6689.1,6689.21,6689.23,0.344065,0.300255,0.300202,0.295191,0.2,0.09514,0.029092,0.065414,0.053896,0.011456,1.000046,0.00299,1.602643,0.140452,2.330044,0.069532,0.069482,0.250048,0.051201,0.24,6687.09,6685.56,6685.26,6685.25,6685.18,6685.03,6685.02,6685.0,6684.97,6684.58,6684.55,6687.08,6684.54,6686.64,6686.63,6686.59,6686.49,6686.43,6685.61,6685.6,0.00299,0.1,0.648135,0.5,0.148096,1.000063,0.151594,1.964577,0.07918,0.847578,0.998253,0.004657,0.046219,0.330582,0.191822,0.330518,0.109998,0.007,0.400254,0.300202,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,42604.9833984375,333.0,1585830479999.0
2020-04-02 15:28:43.783699,6690.99,6692.62,6692.77,6692.78,6692.83,6692.84,6692.85,6693.07,6693.15,6693.22,6693.54,6691.06,6693.55,6691.36,6691.37,6691.61,6691.62,6691.7,6691.99,6692.04,0.003017,0.700047,0.08857,0.022194,0.044824,0.021497,0.25,0.100041,0.1,0.14953,0.126043,0.165236,0.126,0.217602,0.217548,0.329052,0.01848,0.666048,0.280044,0.25,6690.98,6687.55,6687.54,6687.09,6686.51,6686.5,6686.43,6686.23,6686.22,6685.56,6685.27,6690.74,6685.18,6690.55,6689.71,6689.69,6689.01,6689.0,6688.96,6687.85,2.0,0.499955,4.0,0.00299,0.151594,0.109998,0.007,0.2,0.3,0.1,0.4,1.0,0.148096,0.194244,0.003404,0.294,0.583058,6.382212,0.5,0.288,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,43783.4384765625,333.0,1585830479999.0
2020-04-02 15:28:44.880481,6690.0,6691.62,6692.0,6692.78,6692.83,6692.84,6692.85,6693.15,6693.17,6693.53,6693.55,6690.11,6693.77,6690.2,6690.49,6690.5,6690.89,6690.92,6690.98,6691.37,4.0,0.01848,0.03,0.022194,0.044824,0.327497,0.25,0.1,0.195993,0.4,0.126,0.004633,0.112063,0.002534,0.250086,0.25,0.971084,4.109997,0.051714,0.300202,6689.38,6687.54,6686.43,6686.36,6686.23,6686.22,6686.06,6685.56,6685.45,6685.18,6685.0,6689.06,6684.54,6689.0,6688.99,6687.96,6687.9,6687.89,6687.56,6687.55,0.004722,4.0,0.007,0.5,0.00294,0.3,0.25,0.1,0.298315,0.148096,1.964577,0.060085,0.046219,6.382212,0.186026,0.03894,0.608296,0.151594,0.6,0.499955,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,44880.247314453125,333.0,1585830479999.0
2020-04-02 15:28:45.996559,6690.0,6691.18,6691.62,6691.77,6692.0,6692.27,6692.76,6692.77,6692.78,6692.83,6692.84,6690.13,6692.85,6690.2,6690.25,6690.83,6690.88,6690.92,6690.98,6691.17,0.1,0.25,0.01848,0.26461,0.03,0.1,0.2,0.15076,0.022194,0.044824,0.327497,0.003264,0.25,0.002534,0.200908,0.643006,0.2,4.0,0.051714,0.250007,6689.0,6686.06,6685.87,6685.57,6685.56,6685.45,6685.25,6685.18,6685.0,6684.96,6684.82,6688.74,6684.55,6687.96,6687.54,6686.46,6686.45,6686.44,6686.43,6686.36,6.267329,0.25,0.306,0.6,0.1,0.298315,0.126,0.148096,1.964577,0.003,0.4,0.186026,0.3,0.03894,4.0,0.109998,0.998253,0.151594,0.007,0.5,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,45996.2314453125,333.0,1585830479999.0
2020-04-02 15:28:47.124564,6689.99,6692.12,6692.13,6692.25,6692.26,6692.27,6692.75,6692.76,6692.77,6692.78,6692.83,6690.0,6692.84,6690.2,6690.43,6690.82,6690.88,6690.98,6691.62,6692.0,0.063145,0.250033,0.25,0.500029,0.4,0.1,0.995305,0.2,0.15076,0.022194,0.044824,0.101644,0.327497,0.002534,0.004839,0.224312,0.2,0.051714,0.01848,0.03,6689.84,6687.76,6687.54,6686.47,6686.45,6686.43,6686.06,6685.87,6685.58,6685.57,6685.56,6689.65,6685.45,6689.63,6689.62,6689.07,6689.0,6688.99,6688.13,6687.97,2.0,0.5,4.0,0.151594,0.499955,0.007,0.25,0.306,0.187914,0.6,0.1,0.004657,0.298315,0.145593,1.0,0.419027,6.265331,0.18097,0.300202,0.498298,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,47124.458984375,333.0,1585830479999.0
2020-04-02 15:28:48.229359,6689.99,6692.0,6692.11,6692.31,6692.32,6692.6,6692.61,6692.75,6692.76,6692.77,6692.78,6690.0,6692.84,6690.04,6690.2,6690.82,6690.88,6690.98,6691.06,6691.62,0.043512,0.03,0.025,0.300266,0.300202,0.14955,0.149494,0.439318,0.2,0.15076,0.022194,0.101644,0.021497,0.004763,0.002534,0.224312,0.2,0.051714,0.00336,0.01848,6689.56,6687.62,6687.61,6687.54,6687.23,6686.68,6686.67,6686.66,6686.59,6686.48,6686.43,6689.12,6686.23,6689.11,6689.09,6689.08,6689.01,6689.0,6688.99,6688.06,0.004986,0.499955,0.009456,4.0,0.306,0.2,0.191414,0.25,0.00306,0.224236,0.007,0.144891,0.6,0.151594,0.005,0.109998,0.498298,6.265331,0.18097,0.5,22.407906,6696.16,6697.13,6692.11,6692.11,150007.35347199,13.169766,88166.56809805,48228.795654296875,333.0,1585830479999.0
